motif	num_nodes	erdos_p	occurences	mean
6	10000	0.05	3135261	3147658
7	10000	0.05	6273654	6283493
8	10000	0.05	315494	315511
9	10000	0.05	2147483647	2147483647
10	10000	0.05	3138609	3147721
11	10000	0.05	125332329	125375375
12	10000	0.05	125316249	125372846
13	10000	0.05	1250793893	1253169466
1	20000	0.001	4002146	4201913
2	20000	0.001	2622	2665
3	20000	0.001	8098	8826
4	20000	0.001	0	0
5	20000	0.001	6	4
6	20000	0.001	5	4
7	20000	0.001	10	8
8	20000	0.001	0	0
9	20000	0.001	8000341	7997800
10	20000	0.001	3	4
11	20000	0.001	8033	8399
12	20000	0.001	7868	8403
13	20000	0.001	4000465	4200232
1	20000	0.001	3982730	4182122
2	20000	0.001	2642	2650
3	20000	0.001	7951	8771
4	20000	0.001	0	0
5	20000	0.001	4	4
6	20000	0.001	1	4
7	20000	0.001	9	8
8	20000	0.001	0	0
9	20000	0.001	7967020	7967793
10	20000	0.001	2	4
11	20000	0.001	7926	8355
12	20000	0.001	7876	8348
13	20000	0.001	3986650	4186042
1	20000	0.001	3987439	4186985
2	20000	0.001	2769	2656
3	20000	0.001	7989	8778
4	20000	0.001	0	0
5	20000	0.001	1	4
6	20000	0.001	7	4
7	20000	0.001	8	8
8	20000	0.001	0	0
9	20000	0.001	7980358	7980052
10	20000	0.001	8	4
11	20000	0.001	7752	8365
12	20000	0.001	7810	8364
13	20000	0.001	3988333	4187879
1	20000	0.001	3999540	4199369
2	20000	0.001	2722	2668
3	20000	0.001	7927	8823
4	20000	0.001	0	0
5	20000	0.001	4	4
6	20000	0.001	6	4
7	20000	0.001	7	8
8	20000	0.001	0	0
9	20000	0.001	8002474	8002720
10	20000	0.001	3	4
11	20000	0.001	7626	8407
12	20000	0.001	7491	8400
13	20000	0.001	4003099	4202927
1	20000	0.001	4003432	4203237
2	20000	0.001	2649	2667
3	20000	0.001	8018	8836
4	20000	0.001	0	0
5	20000	0.001	6	4
6	20000	0.001	1	4
7	20000	0.001	9	8
8	20000	0.001	0	0
9	20000	0.001	8002644	8000839
10	20000	0.001	2	4
11	20000	0.001	7643	8409
12	20000	0.001	7768	8407
13	20000	0.001	4004607	4204412
1	20000	0.001	3983803	4183237
2	20000	0.001	2643	2652
3	20000	0.001	8035	8765
4	20000	0.001	0	0
5	20000	0.001	2	4
6	20000	0.001	3	4
7	20000	0.001	8	8
8	20000	0.001	0	0
9	20000	0.001	7974333	7971106
10	20000	0.001	5	4
11	20000	0.001	7893	8351
12	20000	0.001	7750	8351
13	20000	0.001	3983541	4182975
1	20000	0.002	15978880	16377771
2	20000	0.002	21212	21286
3	20000	0.002	63965	67100
4	20000	0.002	0	0
5	20000	0.002	60	67
6	20000	0.002	72	68
7	20000	0.002	124	134
8	20000	0.002	0	0
9	20000	0.002	31960855	31952019
10	20000	0.002	65	68
11	20000	0.002	61832	65454
12	20000	0.002	62330	65466
13	20000	0.002	15975880	16374771
1	20000	0.002	15989012	16388092
2	20000	0.002	21658	21317
3	20000	0.002	64141	67158
4	20000	0.002	0	0
5	20000	0.002	65	67
6	20000	0.002	78	68
7	20000	0.002	138	134
8	20000	0.002	0	0
9	20000	0.002	31975204	31982322
10	20000	0.002	72	68
11	20000	0.002	64476	65531
12	20000	0.002	64208	65539
13	20000	0.002	15987067	16386147
1	20000	0.002	15899132	16297062
2	20000	0.002	21223	21133
3	20000	0.002	63436	66610
4	20000	0.002	0	0
5	20000	0.002	71	66
6	20000	0.002	63	68
7	20000	0.002	124	132
8	20000	0.002	0	0
9	20000	0.002	31793653	31798004
10	20000	0.002	70	68
11	20000	0.002	65369	64983
12	20000	0.002	65031	64987
13	20000	0.002	15898183	16296113
1	20000	0.002	15964814	16363571
2	20000	0.002	21190	21265
3	20000	0.002	63729	67006
4	20000	0.002	0	0
5	20000	0.002	71	66
6	20000	0.002	52	68
7	20000	0.002	121	133
8	20000	0.002	0	0
9	20000	0.002	31927155	31930519
10	20000	0.002	58	68
11	20000	0.002	64845	65375
12	20000	0.002	64744	65388
13	20000	0.002	15961661	16360418
1	20000	0.002	16015390	16414833
2	20000	0.002	21289	21375
3	20000	0.002	64616	67328
4	20000	0.002	0	0
5	20000	0.002	56	67
6	20000	0.002	57	69
7	20000	0.002	108	134
8	20000	0.002	0	0
9	20000	0.002	32037261	32040651
10	20000	0.002	58	69
11	20000	0.002	62109	65710
12	20000	0.002	62048	65705
13	20000	0.002	16016596	16416039
1	20000	0.002	15966249	16365042
2	20000	0.002	21143	21271
3	20000	0.002	64127	67046
4	20000	0.002	0	0
5	20000	0.002	72	66
6	20000	0.002	58	68
7	20000	0.002	120	133
8	20000	0.002	0	0
9	20000	0.002	31934809	31936273
10	20000	0.002	61	68
11	20000	0.002	62830	65420
12	20000	0.002	63605	65399
13	20000	0.002	15971329	16370121
1	20000	0.005	100129404	101124948
2	20000	0.005	334524	333935
3	20000	0.005	1001170	1021969
4	20000	0.005	0	0
5	20000	0.005	2533	2556
6	20000	0.005	2477	2582
7	20000	0.005	4993	5113
8	20000	0.005	27	26
9	20000	0.005	200241798	200230659
10	20000	0.005	2498	2582
11	20000	0.005	1005563	1011766
12	20000	0.005	1005960	1011908
13	20000	0.005	100115184	101110729
1	20000	0.005	99759378	100753155
2	20000	0.005	331356	332150
3	20000	0.005	997345	1016524
4	20000	0.005	0	0
5	20000	0.005	2607	2538
6	20000	0.005	2527	2563
7	20000	0.005	5302	5076
8	20000	0.005	25	25
9	20000	0.005	199513554	199516703
10	20000	0.005	2647	2563
11	20000	0.005	1029188	1006488
12	20000	0.005	1029622	1006388
13	20000	0.005	99769297	100763074
1	20000	0.005	100147152	101142869
2	20000	0.005	333789	334108
3	20000	0.005	1001348	1022296
4	20000	0.005	0	0
5	20000	0.005	2410	2557
6	20000	0.005	2444	2583
7	20000	0.005	5162	5115
8	20000	0.005	22	26
9	20000	0.005	200306289	200300104
10	20000	0.005	2478	2583
11	20000	0.005	993732	1012261
12	20000	0.005	995969	1012263
13	20000	0.005	100146997	101142714
1	20000	0.005	100080887	101076219
2	20000	0.005	333450	333719
3	20000	0.005	1002146	1021414
4	20000	0.005	0	0
5	20000	0.005	2563	2554
6	20000	0.005	2547	2580
7	20000	0.005	5024	5109
8	20000	0.005	33	26
9	20000	0.005	200163278	200144621
10	20000	0.005	2436	2580
11	20000	0.005	997127	1011269
12	20000	0.005	996450	1011203
13	20000	0.005	100087472	101082803
1	20000	0.005	100143368	101138942
2	20000	0.005	334141	333965
3	20000	0.005	1003625	1022169
4	20000	0.005	0	0
5	20000	0.005	2485	2557
6	20000	0.005	2502	2583
7	20000	0.005	5121	5114
8	20000	0.005	39	26
9	20000	0.005	200236646	200242866
10	20000	0.005	2461	2582
11	20000	0.005	999518	1011885
12	20000	0.005	999832	1012079
13	20000	0.005	100124021	101119596
1	20000	0.005	100185672	101181565
2	20000	0.005	334375	334287
3	20000	0.005	1003254	1022928
4	20000	0.005	0	0
5	20000	0.005	2642	2559
6	20000	0.005	2487	2585
7	20000	0.005	5154	5119
8	20000	0.005	27	26
9	20000	0.005	200391008	200371562
10	20000	0.005	2535	2585
11	20000	0.005	1023278	1012861
12	20000	0.005	1023742	1012831
13	20000	0.005	100188724	101184617
1	20000	0.01	399567919	401546838
2	20000	0.01	2661593	2662664
3	20000	0.01	7987797	8067816
4	20000	0.01	1	1
5	20000	0.01	38881	40320
6	20000	0.01	39659	40519
7	20000	0.01	79193	80641
8	20000	0.01	735	814
9	20000	0.01	799143961	799159438
10	20000	0.01	39554	40524
11	20000	0.01	7913092	8028293
12	20000	0.01	7905457	8027318
13	20000	0.01	399616686	401595603
1	20000	0.01	400381563	402362479
2	20000	0.01	2668642	2670816
3	20000	0.01	8011661	8091867
4	20000	0.01	1	1
5	20000	0.01	40175	40482
6	20000	0.01	40171	40681
7	20000	0.01	79873	80964
8	20000	0.01	812	818
9	20000	0.01	800802767	800789771
10	20000	0.01	40197	40683
11	20000	0.01	8026953	8052297
12	20000	0.01	8023943	8051824
13	20000	0.01	400405195	402386110
1	20000	0.01	400074958	402055002
2	20000	0.01	2666056	2667262
3	20000	0.01	7999742	8081528
4	20000	0.01	1	1
5	20000	0.01	40908	40412
6	20000	0.01	40721	40616
7	20000	0.01	81110	80825
8	20000	0.01	880	816
9	20000	0.01	800043816	800079196
10	20000	0.01	40859	40610
11	20000	0.01	8110324	8041017
12	20000	0.01	8114390	8042101
13	20000	0.01	400020794	402000840
1	20000	0.01	399699247	401678519
2	20000	0.01	2663623	2664101
3	20000	0.01	7995696	8071240
4	20000	0.01	0	1
5	20000	0.01	40147	40345
6	20000	0.01	39776	40542
7	20000	0.01	80101	80690
8	20000	0.01	793	814
9	20000	0.01	799436500	799446905
10	20000	0.01	39904	40545
11	20000	0.01	8002549	8031955
12	20000	0.01	7996482	8031395
13	20000	0.01	399727289	401706560
1	20000	0.01	399690538	401669721
2	20000	0.01	2660973	2663743
3	20000	0.01	7989888	8069940
4	20000	0.01	2	1
5	20000	0.01	40280	40336
6	20000	0.01	40290	40537
7	20000	0.01	80638	80673
8	20000	0.01	784	814
9	20000	0.01	799355360	799375334
10	20000	0.01	40355	40533
11	20000	0.01	8043030	8030119
12	20000	0.01	8038463	8030859
13	20000	0.01	399653505	401632690
1	20000	0.01	400186807	402167195
2	20000	0.01	2668097	2668663
3	20000	0.01	8007105	8086086
4	20000	0.01	1	1
5	20000	0.01	40554	40442
6	20000	0.01	40627	40643
7	20000	0.01	81012	80885
8	20000	0.01	808	817
9	20000	0.01	800350161	800359227
10	20000	0.01	40728	40645
11	20000	0.01	8094017	8046124
12	20000	0.01	8088815	8045753
13	20000	0.01	400205353	402185740
1	20000	0.02	1600099308	1604019377
2	20000	0.02	21337094	21337781
3	20000	0.02	64018341	64327154
4	20000	0.02	76	86
5	20000	0.02	649070	643348
6	20000	0.02	644913	644907
7	20000	0.02	1288879	1286696
8	20000	0.02	25673	25863
9	20000	0.02	2147483647	2147483647
10	20000	0.02	642292	644939
11	20000	0.02	64437284	64171673
12	20000	0.02	64437639	64168442
13	20000	0.02	1600180066	1604100130
1	20000	0.02	1599503374	1603422666
2	20000	0.02	21331905	21324878
3	20000	0.02	63966568	64287522
4	20000	0.02	86	86
5	20000	0.02	643458	642822
6	20000	0.02	642223	644400
7	20000	0.02	1283619	1285644
8	20000	0.02	25941	25836
9	20000	0.02	2147483647	2147483647
10	20000	0.02	642495	644384
11	20000	0.02	64150896	64130136
12	20000	0.02	64155500	64131639
13	20000	0.02	1599465810	1603385104
1	20000	0.02	1600339048	1604259319
2	20000	0.02	21349587	21341214
3	20000	0.02	64015383	64339368
4	20000	0.02	91	86
5	20000	0.02	639247	643505
6	20000	0.02	639718	645091
7	20000	0.02	1277498	1287010
8	20000	0.02	25623	25871
9	20000	0.02	2147483647	2147483647
10	20000	0.02	638468	645088
11	20000	0.02	63879689	64181139
12	20000	0.02	63878726	64181482
13	20000	0.02	1600330472	1604250743
1	20000	0.02	1600896816	1604817803
2	20000	0.02	21353824	21353115
3	20000	0.02	64060924	64375154
4	20000	0.02	93	86
5	20000	0.02	644709	643982
6	20000	0.02	642256	645555
7	20000	0.02	1282903	1287965
8	20000	0.02	25820	25895
9	20000	0.02	2147483647	2147483647
10	20000	0.02	642567	645581
11	20000	0.02	64202985	64218354
12	20000	0.02	64194211	64215758
13	20000	0.02	1600961688	1604882671
1	20000	0.02	1600145174	1604065375
2	20000	0.02	21339998	21339941
3	20000	0.02	64010445	64330308
4	20000	0.02	77	86
5	20000	0.02	631742	643401
6	20000	0.02	636407	644935
7	20000	0.02	1271371	1286803
8	20000	0.02	25385	25864
9	20000	0.02	2147483647	2147483647
10	20000	0.02	636616	644984
11	20000	0.02	63616439	64177310
12	20000	0.02	63595331	64172448
13	20000	0.02	1600266711	1604186906
1	20000	0.02	1601320385	1605241843
2	20000	0.02	21355746	21361001
3	20000	0.02	64076925	64396104
4	20000	0.02	97	86
5	20000	0.02	648368	644271
6	20000	0.02	644458	645856
7	20000	0.02	1287919	1288543
8	20000	0.02	26065	25909
9	20000	0.02	2147483647	2147483647
10	20000	0.02	644287	645830
11	20000	0.02	64452502	64238094
12	20000	0.02	64449128	64240632
13	20000	0.02	1601256955	1605178416
